_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,amenities_count,administrative_division,region,country,longitude,latitude,annual_availability,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,host_id,host_response_rate,host_total_listings_count,superhost,host_neighbourhood
17428961,Loft,Entire home/apt,Real Bed,2,15,Strict_14,2019-03-11,3,1,1,14,1,601.25,625.0,197.5,44,2,20,Hong Kong,Hong Kong Island,Hong Kong,114.12663,22.28314,307,10.0,10.0,10.0,10.0,10.0,10.0,100.0,941407,100.0,1,False,Kennedy Town
17435095,House,Private room,Real Bed,2,1125,moderate,2019-02-16,2,1,0,8,1,50.0,0.0,10.0,0,1,23,Porto,Grande Porto,Portugal,-8.60725,41.16119,358,9.0,9.0,10.0,9.0,9.0,10.0,95.0,117930909,100.0,14,False,
17438054,House,Entire home/apt,Real Bed,1,1125,moderate,2019-03-07,4,1,2,72,1,115.0,300.0,75.0,20,2,39,Kingsgrove,New South Wales,Australia,151.1014,-33.93378,105,10.0,10.0,10.0,10.0,9.0,10.0,100.0,78717228,100.0,1,True,Kingsgrove
17446640,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-07,2,0,1,137,1,75.0,0.0,25.0,20,1,29,Brooklyn,New York,United States,-73.93725,40.72214,309,10.0,10.0,10.0,10.0,9.0,10.0,96.0,118084951,95.0,1,True,Williamsburg
17453748,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2019-02-16,2,1,1,13,1,50.0,0.0,10.0,0,1,12,Porto,Grande Porto,Portugal,-8.60372,41.14446,354,9.0,9.0,10.0,10.0,9.0,9.0,93.0,31542272,0.0,2,False,
17463241,Apartment,Entire home/apt,Real Bed,1,6,Strict_14,2019-03-11,2,1,1,3,1,110.0,0.0,94.0748,0,1,10,Montréal,Quebec,Canada,-73.58595,45.51881,46,10.0,8.0,10.0,10.0,9.0,9.0,93.0,77166277,100.0,1,False,Le Plateau
17464256,Apartment,Entire home/apt,Real Bed,4,1125,Strict_14,2019-03-11,2,0,1,25,1,601.25,0.0,150.0,-106,2,18,Hong Kong,Hong Kong Island,Hong Kong,114.14856,22.28627,0,10.0,9.0,10.0,10.0,10.0,10.0,98.0,32630519,100.0,2,True,
17464608,House,Private room,Real Bed,1,31,Strict_14,2019-03-06,2,1,1,102,1,60.0,100.0,10.0,0,1,34,Papaikou,Hawaii,United States,-155.09196,19.7832,278,10.0,10.0,10.0,10.0,10.0,10.0,99.0,115263136,100.0,1,True,Hilo
17466973,Guest suite,Private room,Real Bed,3,30,Strict_14,2019-03-11,1,1,1,13,1,251.0,0.0,0.0,100,1,21,旺角,Hong Kong,Hong Kong,114.17222,22.31859,81,10.0,9.0,10.0,10.0,10.0,9.0,94.0,38038584,100.0,15,False,Mong Kok
1746726,Apartment,Entire home/apt,Real Bed,3,29,Strict_14,2019-03-07,4,2,2,100,2,555.0,500.0,197.5,0,1,40,New York,New York,United States,-73.99729,40.74188,158,10.0,10.0,10.0,10.0,10.0,9.0,96.0,4051126,100.0,2,True,Chelsea
17468736,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-02-16,6,2,4,2,1,60.0,100.0,25.0,10,1,26,Vila Nova de Gaia,Grande Porto,Portugal,-8.64618,41.14411,318,10.0,8.0,10.0,10.0,9.0,10.0,100.0,23099851,100.0,2,False,
17471127,Apartment,Entire home/apt,Real Bed,1,27,Strict_14,2019-03-08,10,4,7,20,2,165.0,400.0,120.0,0,10,10,Barcelona,Catalonia,Spain,2.16414,41.39654,226,9.0,9.0,9.0,9.0,9.0,9.0,88.0,102947901,95.0,508,False,
17471139,Apartment,Entire home/apt,Real Bed,1,27,Strict_14,2019-03-08,4,1,3,35,1,60.0,200.0,50.0,0,4,11,Barcelona,Catalonia,Spain,2.1805,41.38044,220,9.0,9.0,8.0,9.0,10.0,8.0,80.0,102947901,95.0,508,False,
17473607,Apartment,Entire home/apt,Real Bed,4,40,flexible,2019-02-18,4,2,2,0,1,200.0,0.0,94.0748,0,1,16,Kadıköy,Istanbul,Turkey,29.04148,40.97781,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79265046,0.0,1,False,
17493061,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-08,8,3,5,14,2,400.0,200.0,50.0,0,1,11,Barcelona,Catalonia,Spain,2.20132,41.39454,290,9.0,9.0,10.0,10.0,9.0,9.0,93.0,11786232,100.0,12,False,Diagonal Mar - La Mar Bella
17494671,Apartment,Private room,Real Bed,1,30,flexible,2019-02-11,1,1,1,25,1,101.0,0.0,0.0,50,1,28,Rio de Janeiro,Rio De Janeiro,Brazil,-43.393156888160256,-22.97052913712613,322,10.0,10.0,10.0,10.0,10.0,10.0,99.0,118544019,90.0,1,True,
17496002,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2019-03-07,3,0,2,57,1,99.0,0.0,50.0,30,2,15,Queens,New York,United States,-73.91581,40.75748,266,9.0,9.0,10.0,9.0,10.0,9.0,89.0,46315133,79.0,1,False,Astoria
17522700,Apartment,Entire home/apt,Real Bed,4,1125,moderate,2019-03-11,2,1,1,7,1,601.25,0.0,94.0748,0,1,15,Hong Kong Island,Hong Kong Island,Hong Kong,114.11165,22.22789,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1923812,0.0,1,False,
17528752,Apartment,Private room,Real Bed,2,5,flexible,2019-02-11,2,1,1,0,1,119.0,0.0,50.0,0,1,12,Tijuca,Rio De Janeiro,Brazil,-43.23802106959854,-22.924778184222212,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80353849,67.0,1,False,Tijuca
17531493,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-06,1,1,1,19,1,75.0,0.0,30.0,0,1,14,New York,New York,United States,-73.96765,40.79917,0,9.0,10.0,10.0,10.0,10.0,9.0,91.0,78254013,0.0,1,False,Upper West Side
17537192,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-08,2,1,1,20,1,60.0,0.0,30.0,65,2,12,Barcelona ,Catalonia,Spain,2.15955,41.38006,311,9.0,9.0,10.0,10.0,10.0,9.0,95.0,118473730,100.0,1,False,
17546959,Apartment,Shared room,Real Bed,5,1125,flexible,2019-03-11,2,1,1,0,1,601.25,0.0,94.0748,0,1,13,Hong Kong Island,Hong Kong Island,Hong Kong,114.14722,22.28654,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73679972,0.0,1,False,
1755790,House,Entire home/apt,Real Bed,5,90,moderate,2019-03-11,2,0,2,20,1,75.0,500.0,50.0,20,2,15,Montreal,Quebec,Canada,-73.60306,45.54571,223,10.0,10.0,9.0,10.0,9.0,10.0,95.0,9233712,63.0,1,False,La Petite-Patrie
17573151,Apartment,Entire home/apt,Real Bed,29,40,moderate,2019-03-11,4,2,2,4,1,140.0,0.0,60.0,0,1,15,Montréal,Quebec,Canada,-73.58194,45.53002,36,10.0,10.0,10.0,10.0,10.0,9.0,100.0,18051757,0.0,1,False,Le Plateau
17573977,Apartment,Private room,Real Bed,5,100,Strict_14,2019-03-08,2,1,2,124,1,15.0,100.0,10.0,5,1,24,Barcelona,Catalonia,Spain,2.18156,41.40431,148,10.0,9.0,10.0,10.0,10.0,9.0,90.0,7199745,100.0,3,False,La Sagrada Família
17575897,Apartment,Private room,Real Bed,9,365,Strict_14,2019-03-11,2,1,1,39,1,27.0,0.0,11.0,20,1,21,Montréal,Quebec,Canada,-73.63598,45.48981,132,10.0,10.0,10.0,10.0,10.0,10.0,97.0,88393698,88.0,1,True,Cote-des-Neiges
17581311,Serviced apartment,Private room,Real Bed,32,180,Strict_14,2019-03-08,1,1,1,0,7,31.0,625.0,0.0,15,1,29,Barcelona,Catalonia,Spain,2.16109,41.39727,245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36607755,60.0,77,False,Dreta de l'Eixample
17584746,Apartment,Entire home/apt,Real Bed,1,27,Strict_14,2019-03-08,6,2,3,7,2,99.0,200.0,70.0,0,6,11,Barcelona,Catalonia,Spain,2.17062,41.38947,264,10.0,10.0,9.0,10.0,10.0,9.0,97.0,102947901,95.0,508,False,
17584991,Apartment,Private room,Real Bed,3,1125,Strict_14,2019-02-11,2,1,1,1,1,213.0,625.0,149.0,0,1,50,Ipanema,Rio De Janeiro,Brazil,-43.200996074358265,-22.98475671168834,315,10.0,10.0,10.0,10.0,10.0,10.0,100.0,60144317,100.0,2,False,Recreio dos Bandeirantes
17606304,Townhouse,Entire home/apt,Real Bed,1,1125,flexible,2019-03-07,4,1,2,74,1,109.0,200.0,50.0,10,2,51,Dulwich Hill,New South Wales,Australia,151.13553,-33.9069,144,10.0,10.0,10.0,10.0,9.0,10.0,96.0,44039744,100.0,2,True,
1760846,Apartment,Entire home/apt,Real Bed,3,1125,Strict_14,2019-02-11,5,1,2,24,1,190.0,500.0,100.0,0,1,22,Rio,Rio De Janeiro,Brazil,-43.19129998462068,-22.979469535604895,0,10.0,9.0,10.0,10.0,10.0,10.0,93.0,4581272,76.0,22,False,Copacabana
17613188,Condominium,Entire home/apt,Real Bed,10,21,Strict_14,2019-03-07,2,1,2,2,1,129.0,0.0,94.0748,0,1,39,Zetland,New South Wales,Australia,151.20752,-33.90408,22,10.0,10.0,10.0,10.0,10.0,10.0,100.0,119732473,100.0,1,False,
17615527,Apartment,Entire home/apt,Real Bed,32,1125,flexible,2019-03-08,4,1,2,2,1,90.0,300.0,80.0,0,1,24,Barcelona,Catalonia,Spain,2.18081,41.38741,267,10.0,9.0,10.0,7.0,9.0,8.0,90.0,2262273,93.0,16,False,El Born
17618903,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-03-06,2,1,1,3,1,95.0,0.0,94.0748,0,1,17,Brooklyn,New York,United States,-73.98976,40.67873,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,95921812,0.0,1,False,Gowanus
17624702,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-03-07,4,2,2,2,1,188.0,0.0,94.0748,0,1,13,North Bondi,New South Wales,Australia,151.28176,-33.88274,0,10.0,9.0,10.0,10.0,9.0,10.0,100.0,3048874,0.0,2,False,North Bondi
17625824,Apartment,Private room,Real Bed,2,14,flexible,2019-03-06,2,1,1,2,1,39.0,0.0,94.0748,0,1,11,Brooklyn,New York,United States,-73.93722,40.68119,0,10.0,8.0,10.0,8.0,8.0,10.0,80.0,79882333,0.0,1,False,Bedford-Stuyvesant
17628344,Loft,Entire home/apt,Real Bed,3,1125,moderate,2019-02-16,4,1,2,31,1,75.0,0.0,30.0,0,1,36,Porto,Grande Porto,Portugal,-8.65701,41.16304,361,10.0,10.0,10.0,10.0,9.0,10.0,97.0,36418306,100.0,4,True,
17639835,Villa,Private room,Real Bed,30,1125,Strict_14,2019-03-06,2,1,1,95,1,85.0,500.0,175.0,15,1,52,Honolulu,Hawaii,United States,-157.74346,21.28435,359,10.0,10.0,10.0,10.0,10.0,10.0,99.0,69410034,100.0,5,True,
17651165,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-11,1,1,1,22,1,19.0,126.0,10.0,10,1,35,Montréal,Quebec,Canada,-73.51038,45.60982,310,9.0,8.0,9.0,9.0,8.0,9.0,85.0,58913961,100.0,4,False,
17663877,Hostel,Private room,Real Bed,1,1125,moderate,2019-03-06,1,1,1,71,1,45.0,0.0,10.0,10,1,12,Honolulu,Hawaii,United States,-157.83889,21.29776,54,8.0,8.0,9.0,9.0,9.0,9.0,84.0,120225790,99.0,8,False,Ala Moana/Kakaako
17665996,House,Private room,Real Bed,1,7,Strict_14,2019-03-07,3,1,2,62,1,50.0,0.0,35.0,15,2,20,Queens,New York,United States,-73.77373,40.5938,314,10.0,10.0,10.0,10.0,9.0,10.0,96.0,18660750,100.0,1,False,The Rockaways
17670314,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-11,2,2,2,5,1,149.0,0.0,100.0,0,1,13,Rio de Janeiro,Rio De Janeiro,Brazil,-43.183799622099244,-22.97074979113192,354,10.0,9.0,10.0,10.0,10.0,10.0,100.0,10084505,80.0,9,False,Copacabana
17672629,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-11,3,0,1,24,1,601.25,0.0,197.5,44,2,17,Hong Kong ,Hong Kong Island,Hong Kong,114.15399,22.28259,81,9.0,9.0,10.0,10.0,10.0,9.0,92.0,294714,100.0,1,True,
17681470,House,Entire home/apt,Real Bed,2,15,Strict_14,2019-03-07,6,2,3,45,2,160.0,0.0,130.0,20,4,31,Brooklyn,New York,United States,-73.92662,40.68445,0,10.0,10.0,10.0,10.0,9.0,10.0,97.0,60244293,100.0,2,False,Bedford-Stuyvesant
17687359,Apartment,Entire home/apt,Real Bed,2,90,super_strict_60,2019-03-07,4,2,4,0,1,300.0,625.0,150.0,0,4,15,Palm Beach,New South Wales,Australia,151.31928,-33.60002,298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24721535,100.0,50,False,Palm Beach
17690322,Apartment,Private room,Real Bed,1,1125,flexible,2019-02-18,2,1,1,0,1,179.0,0.0,94.0748,0,1,14,Şişli,Istanbul,Turkey,28.99178,41.06969,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6070131,0.0,1,False,
17693637,Apartment,Entire home/apt,Real Bed,2,90,Strict_14,2019-02-11,4,2,2,21,1,280.0,0.0,0.0,35,2,29,Rio de Janeiro,Rio De Janeiro,Brazil,-43.17626099130814,-22.936863049759772,25,10.0,10.0,10.0,10.0,10.0,10.0,100.0,119976282,100.0,1,True,
17705652,Apartment,Private room,Real Bed,1,10,flexible,2019-02-18,1,1,1,0,1,475.0,0.0,0.0,53,1,25,Kağıthane,Istanbul,Turkey,29.0046,41.08719,83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120663954,0.0,1,False,
17717247,Serviced apartment,Entire home/apt,Real Bed,1,30,flexible,2019-02-16,4,1,4,86,1,50.0,0.0,15.0,7,2,33,Porto,Grande Porto,Portugal,-8.61297,41.14976,147,10.0,9.0,10.0,10.0,10.0,9.0,94.0,55132573,100.0,4,False,
17720418,Apartment,Private room,Real Bed,21,40,flexible,2019-03-07,2,1,1,0,2,181.0,0.0,94.0748,0,1,25,Balmain,New South Wales,Australia,151.18602,-33.85905,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120813566,0.0,1,False,Balmain/Birchgrove
17726001,Apartment,Entire home/apt,Real Bed,3,330,moderate,2019-03-08,6,2,4,19,2,500.0,150.0,115.0,0,6,25,BARCELONA,Catalonia,Spain,2.17109,41.38767,337,9.0,9.0,9.0,9.0,10.0,8.0,85.0,4459553,99.0,203,False,La Nova Esquerra de l'Eixample
17726037,Serviced apartment,Entire home/apt,Real Bed,32,360,Strict_14,2019-03-08,3,2,2,0,1,60.0,500.0,60.0,20,1,33,Barcelona,Catalonia,Spain,2.17611,41.37962,165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2108468,100.0,11,False,El Raval
17734215,House,Private room,Real Bed,1,1125,moderate,2019-02-16,2,1,1,21,1,20.0,0.0,8.0,0,1,14,Póvoa de Varzim,Grande Porto,Portugal,-8.63503,41.41101,355,10.0,9.0,10.0,10.0,9.0,10.0,94.0,107281516,100.0,2,False,
17734475,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-02-16,2,0,1,73,1,45.0,0.0,94.0748,0,1,22,Vila Nova de Gaia,Grande Porto,Portugal,-8.61219,41.13824,324,10.0,10.0,10.0,10.0,10.0,10.0,98.0,3171018,100.0,3,True,
17736576,Apartment,Private room,Real Bed,2,30,Strict_14,2019-03-06,2,1,1,33,1,80.0,100.0,10.0,10,1,25,Kailua-Kona,Hawaii,United States,-155.97974,19.61383,135,10.0,9.0,10.0,10.0,10.0,9.0,96.0,116242052,90.0,2,True,Kailua/Kona
17740159,Apartment,Entire home/apt,Real Bed,32,1125,Strict_14,2019-03-08,5,4,4,1,2,70.0,625.0,100.0,0,1,19,Barcelona,Catalonia,Spain,2.18007,41.39427,226,6.0,4.0,10.0,6.0,8.0,6.0,60.0,40676061,100.0,18,False,el Fort Pienc
17742384,Apartment,Entire home/apt,Real Bed,2,330,moderate,2019-03-08,4,2,4,26,1,450.0,150.0,110.0,0,2,25,BARCELONA,Catalonia,Spain,2.15649,41.38545,330,10.0,9.0,9.0,10.0,10.0,9.0,92.0,4459553,99.0,203,False,La Nova Esquerra de l'Eixample
17749155,Bungalow,Entire home/apt,Real Bed,2,31,moderate,2019-03-06,4,2,0,2,1,469.0,0.0,197.5,0,1,37,Hawi,Hawaii,United States,-155.87199,20.23256,364,8.0,7.0,9.0,8.0,10.0,8.0,90.0,4967433,88.0,3,False,North Kohala
17751546,Condominium,Entire home/apt,Real Bed,5,28,super_strict_60,2019-03-06,6,2,4,1,2,269.0,0.0,197.5,0,6,33,Lahaina,Hawaii,United States,-156.6836,20.96104,166,10.0,10.0,8.0,10.0,10.0,10.0,100.0,118578746,100.0,183,True,
17756520,Apartment,Entire home/apt,Real Bed,6,1125,flexible,2019-02-16,4,1,2,5,1,31.0,100.0,30.0,0,1,7,P,Grande Porto,Portugal,-8.77622,41.39641,181,8.0,8.0,10.0,9.0,9.0,9.0,72.0,28711023,100.0,1,False,
17757543,Guest suite,Entire home/apt,Real Bed,1,1125,flexible,2019-03-07,3,1,2,25,1,70.0,0.0,30.0,19,1,47,Woodbine,New South Wales,Australia,150.82356,-34.04409,163,10.0,9.0,10.0,10.0,10.0,10.0,96.0,121180212,100.0,1,True,
17757695,Apartment,Entire home/apt,Real Bed,2,330,moderate,2019-03-08,6,2,5,17,2,500.0,150.0,110.0,0,6,24,BARCELONA,Catalonia,Spain,2.15576,41.3856,352,9.0,8.0,9.0,9.0,9.0,8.0,81.0,4459553,99.0,203,False,La Nova Esquerra de l'Eixample
17774890,Apartment,Entire home/apt,Real Bed,4,1125,Strict_14,2019-03-07,3,1,1,8,1,90.0,0.0,45.0,25,2,17,Brooklyn,New York,United States,-73.94071,40.67438,9,10.0,10.0,10.0,10.0,9.0,10.0,93.0,20378750,100.0,1,False,Crown Heights
17792255,Apartment,Entire home/apt,Real Bed,1,1109,flexible,2019-02-11,4,1,2,0,2,601.25,0.0,94.0748,0,1,2,Rio de Janeiro,Rio De Janeiro,Brazil,-43.386025806121175,-22.967550163112072,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,121258236,0.0,1,False,
17795782,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2019-03-07,4,2,2,1,1,181.0,0.0,94.0748,0,1,8,Bondi Beach,New South Wales,Australia,151.27108,-33.8957,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,105498218,0.0,1,False,Bondi
17797004,Apartment,Entire home/apt,Real Bed,2,25,moderate,2019-03-07,2,1,1,18,1,97.0,200.0,20.0,0,1,32,Redfern,New South Wales,Australia,151.20201,-33.89304,26,10.0,10.0,10.0,10.0,10.0,9.0,96.0,121610275,100.0,1,False,Redfern
17809459,Apartment,Entire home/apt,Real Bed,3,15,flexible,2019-02-11,3,2,3,6,1,172.0,0.0,94.0748,0,1,27,Rio de Janeiro,Rio De Janeiro,Brazil,-43.18334268601122,-22.915303227027348,84,10.0,9.0,10.0,9.0,9.0,10.0,93.0,121660319,100.0,1,False,
17822462,Apartment,Entire home/apt,Real Bed,14,1125,Strict_14,2019-03-06,4,3,4,2,1,125.0,300.0,100.0,5,2,23,Brooklyn,New York,United States,-73.95028,40.66503,0,9.0,10.0,10.0,10.0,10.0,10.0,100.0,1247267,0.0,1,True,Crown Heights
17827642,Serviced apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-02-18,3,0,2,45,1,269.0,0.0,48.0,89,2,32,Ataşehir,Istanbul,Turkey,29.10406,41.0009,363,10.0,9.0,10.0,10.0,10.0,9.0,95.0,107684831,98.0,9,False,
17829178,Apartment,Entire home/apt,Real Bed,1,1120,Strict_14,2019-03-07,4,1,2,99,1,135.0,250.0,85.0,15,2,10,Glebe,New South Wales,Australia,151.19174,-33.87946,80,9.0,10.0,10.0,10.0,9.0,9.0,88.0,3609508,100.0,16,False,Darlinghurst
17832869,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-02-16,4,1,4,92,1,45.0,0.0,25.0,10,2,42,Vila Nova de Gaia,Grande Porto,Portugal,-8.61351,41.1375,296,10.0,10.0,10.0,10.0,10.0,10.0,99.0,65558390,100.0,7,True,
17861859,Apartment,Private room,Real Bed,1,30,moderate,2019-03-11,2,1,1,92,1,44.0,0.0,22.0,12,1,19,Montréal,Quebec,Canada,-73.5954,45.52042,0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,7613281,100.0,1,True,Mile End
17864201,Apartment,Private room,Real Bed,3,15,flexible,2019-02-11,2,1,1,18,2,71.0,0.0,94.0748,0,1,11,Rio de Janeiro,Rio De Janeiro,Brazil,-43.190458778122746,-22.976553790512785,298,10.0,10.0,10.0,10.0,10.0,10.0,100.0,77744151,90.0,1,False,
17865057,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-02-11,4,1,1,4,1,119.0,0.0,94.0748,0,1,41,Rio de Janeiro,Rio De Janeiro,Brazil,-43.17465551590793,-22.907119954309604,81,10.0,10.0,10.0,10.0,10.0,9.0,75.0,107999052,100.0,8,False,Lapa
17876882,Apartment,Private room,Real Bed,1,1125,flexible,2019-03-07,1,1,1,0,1,100.0,0.0,94.0748,0,1,12,Brooklyn,New York,United States,-73.92628,40.68171,189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32380983,100.0,1,False,Bedford-Stuyvesant
17881220,Boutique hotel,Private room,Real Bed,3,30,Strict_14,2019-03-06,2,1,1,1,3,166.0,100.0,40.0,0,1,35,Haleiwa,Hawaii,United States,-158.04346,21.6681,240,10.0,10.0,10.0,10.0,10.0,10.0,100.0,2874260,91.0,13,True,North Shore
17892346,Condominium,Private room,Real Bed,2,1125,moderate,2019-03-11,2,1,1,24,1,36.0,0.0,94.0748,20,1,35,Montréal,Quebec,Canada,-73.58724,45.54516,221,10.0,10.0,10.0,10.0,9.0,10.0,99.0,5846872,100.0,2,True,La Petite-Patrie
17897640,Boutique hotel,Private room,Real Bed,2,1125,flexible,2019-02-18,2,1,1,1,1,179.0,0.0,36.0,0,1,21,Beyoğlu,Istanbul,Turkey,28.98641,41.04177,346,10.0,10.0,10.0,10.0,10.0,10.0,100.0,4604908,100.0,13,False,Sultanahmet
1789833,House,Entire home/apt,Real Bed,5,21,Strict_14,2019-03-07,7,4,4,5,3,601.25,625.0,180.0,0,1,15,Bondi,New South Wales,Australia,151.26359,-33.89488,356,10.0,10.0,10.0,10.0,10.0,10.0,96.0,9391659,0.0,1,False,Bondi
17913605,House,Private room,Real Bed,1,1125,Strict_14,2019-03-07,1,1,1,3,1,65.0,0.0,94.0748,0,1,19,Newtown,New South Wales,Australia,151.17845,-33.90528,0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,112176055,0.0,2,False,Newtown/Enmore
17915093,House,Private room,Real Bed,2,30,moderate,2019-03-07,1,1,1,25,1,58.0,150.0,30.0,25,1,17,Bondi Junction,New South Wales,Australia,151.24273,-33.89401,0,9.0,10.0,10.0,10.0,9.0,9.0,86.0,4394372,100.0,2,False,Bondi Junction
17915459,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-08,6,3,4,7,1,60.0,150.0,40.0,27,2,26,Barcelona,Catalonia,Spain,2.16481,41.37671,289,9.0,9.0,9.0,9.0,9.0,8.0,89.0,71615,99.0,45,False,El Camp de l'Arpa del Clot
17922322,House,Entire home/apt,Real Bed,1,365,Strict_14,2019-03-11,4,2,2,140,1,199.0,300.0,80.0,50,4,18,Montréal,Quebec,Canada,-73.60038,45.53488,330,10.0,10.0,9.0,9.0,10.0,9.0,92.0,7399480,94.0,4,False,La Petite-Patrie
179428,Apartment,Private room,Real Bed,2,1125,Strict_14,2019-03-07,2,1,1,62,1,53.0,0.0,50.0,25,1,26,New York,New York,United States,-73.94754,40.80213,291,9.0,9.0,9.0,9.0,9.0,9.0,88.0,859218,85.0,6,False,Harlem
17944310,House,Entire home/apt,Real Bed,1,1125,moderate,2019-03-07,6,2,3,151,1,161.0,150.0,20.0,20,1,33,Bella Vista,New South Wales,Australia,150.95948,-33.75052,242,10.0,9.0,10.0,10.0,9.0,9.0,95.0,113299534,100.0,4,False,
1794850,Apartment,Entire home/apt,Real Bed,3,150,Strict_14,2019-03-11,3,2,2,0,1,130.0,500.0,20.0,0,1,12,Montreal,Quebec,Canada,-73.58207,45.49127,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6608362,0.0,1,False,Downtown Montreal
17951038,Apartment,Private room,Real Bed,3,6,flexible,2019-03-08,1,1,1,100,1,20.0,0.0,9.0,0,1,21,Barcelona,Catalonia,Spain,2.16653,41.38154,5,10.0,10.0,10.0,10.0,10.0,10.0,96.0,123172101,100.0,1,False,
17960308,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-02-16,6,2,4,103,2,85.0,200.0,20.0,15,4,40,Vila Nova de Gaia,Grande Porto,Portugal,-8.61047,41.13667,314,10.0,10.0,10.0,10.0,10.0,10.0,100.0,123280478,100.0,3,True,
17967409,House,Private room,Real Bed,3,28,flexible,2019-03-07,1,1,1,6,1,47.0,0.0,16.0,22,1,27,Rouse Hill,New South Wales,Australia,150.92501,-33.67463,166,10.0,10.0,10.0,10.0,10.0,10.0,100.0,25869976,100.0,2,True,
1796816,Cottage,Entire home/apt,Real Bed,3,365,Strict_14,2019-03-06,2,0,1,257,1,175.0,200.0,125.0,35,3,35,Makawao,Hawaii,United States,-156.31183,20.86967,160,10.0,10.0,10.0,10.0,10.0,9.0,97.0,3280543,100.0,3,True,Makawao
17971704,Apartment,Private room,Real Bed,2,1125,moderate,2019-02-18,3,1,3,1,1,148.0,0.0,94.0748,0,1,32,Fatih,Istanbul,Turkey,28.97887,41.00318,284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110791987,0.0,9,False,Sultanahmet
1797689,Apartment,Private room,Real Bed,1,90,Strict_14,2019-02-11,2,1,1,144,1,93.0,0.0,100.0,50,2,7,Rio de Janeiro,Rio De Janeiro,Brazil,-43.19289118221461,-22.980247516791014,326,10.0,10.0,10.0,10.0,10.0,10.0,98.0,9130380,80.0,2,True,Copacabana
1799637,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-11,9,3,5,27,2,601.25,0.0,197.5,100,1,7,Hong Kong,Hong Kong,Hong Kong,114.16989,22.31377,151,8.0,8.0,9.0,9.0,10.0,8.0,78.0,6070003,80.0,13,False,Mong Kok
17996862,Condominium,Entire home/apt,Real Bed,4,1125,super_strict_60,2019-03-06,6,2,4,12,2,200.0,300.0,197.5,20,4,21,Kihei,Hawaii,United States,-156.43694,20.68948,272,10.0,10.0,10.0,10.0,10.0,10.0,95.0,22635145,100.0,86,False,Kihei/Wailea
17997283,Cabin,Entire home/apt,Real Bed,2,120,Strict_14,2019-03-06,2,1,1,54,1,60.0,500.0,55.0,10,2,14,Hawi,Hawaii,United States,-155.83491,20.24861,324,10.0,10.0,10.0,10.0,10.0,10.0,97.0,94682212,95.0,5,False,North Kohala
18004323,Serviced apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-11,2,1,1,64,1,353.0,0.0,70.0,0,1,21,旺角,Hong Kong,Hong Kong,114.16735,22.32234,74,9.0,9.0,9.0,9.0,10.0,9.0,92.0,122408520,100.0,15,False,Mong Kok
